# 1_SENT_FILE_NAME  2_PARAGRAPH_NUMBER  3_SENT_IN_PARAGR  4_CONFIDENCE_VALUE_IN_PERCENT  5_SENT_NUMBER_IN_BOOK 6_SENT_TXT_BOOK  7_SENT_TXT_REC  8_SENT_TXT_LAB
chp01_00001	0001	1/1	100.00	00001	This is a Librivox recording.	this is a librivox recording	This is a Librivox recording
chp54_00079	1687	3/6	100.00	05835	Some of us knew that if the boy were dragged out at once he might possibly be resuscitated, but we never thought of that.	some of us knew that if the boy were dragged out at once he might possibly be resuscitated but we never thought of that	Some of us knew that if the boy were dragged out at once he might possibly be resuscitated but we never thought of that
chp54_00080	1687	4/6	100.00	05836	We did not think of anything; we did not know what to do, so we did nothing -- except that the smaller lads cried, piteously, and we all struggled frantically into our clothes, putting on anybody's that came handy, and getting them wrong-side-out and upside-down, as a rule.	we did not think of anything we did not know what to do so we did nothing except that the smaller lads cried piteously and we all struggled frantically into our clothes putting on anybody's that came handy and getting them wrong side out and upside-down as a rule	We did not think of anything we did not know what to do so we did nothing except that the smaller lads cried piteously and we all struggled frantically into our clothes putting on anybody's that came handy and getting them wrong side out and upside-down as a rule
chp54_00081	1687	5/6	100.00	05837	Then we scurried away and gave the alarm, but none of us went back to see the end of the tragedy.	then we scurried away and gave the alarm but none of us went back to see the end of the tragedy	Then we scurried away and gave the alarm but none of us went back to see the end of the tragedy
chp54_00082	1687	6/6	100.00	05838	We had a more important thing to attend to: we all flew home, and lost not a moment in getting ready to lead a better life.	we had a more important thing to attend to we all flew home and lost not a moment in getting ready to lead a better life	We had a more important thing to attend to we all flew home and lost not a moment in getting ready to lead a better life
chp54_00083	1688	1/6	100.00	05839	The night presently closed down.	the night presently closed down	The night presently closed down
chp54_00084	1688	2/6	100.00	05840	Then came on that tremendous and utterly unaccountable storm.	then came on that tremendous and utterly unaccountable storm	Then came on that tremendous and utterly unaccountable storm
chp54_00085	1688	3/6	100.00	05841	I was perfectly dazed; I could not understand it.	i was perfectly dazed i could not understand it	I was perfectly dazed I could not understand it
chp54_00086	1688	4/6	100.00	05842	It seemed to me that there must be some mistake.	it seemed to me that there must be some mistake	It seemed to me that there must be some mistake
chp54_00087	1688	5/6	100.00	05843	The elements were turned loose, and they rattled and banged and blazed away in the most blind and frantic manner.	the elements were turned loose and they rattled and banged and blazed away in the most blind and frantic manner	The elements were turned loose and they rattled and banged and blazed away in the most blind and frantic manner
chp54_00088	1688	6/6	100.00	05844	All heart and hope went out of me, and the dismal thought kept floating through my brain, 'If a boy who knows three thousand verses by heart is not satisfactory, what chance is there for anybody else?'	all heart and hope went out of me and the dismal thought kept floating through my brain if a boy who knows three thousand verses by heart is not satisfactory what chance is there for anybody else	All heart and hope went out of me and the dismal thought kept floating through my brain If a boy who knows three thousand verses by heart is not satisfactory what chance is there for anybody else
chp54_00089	1689	1/2	97.73	05845	Of course I never questioned for a moment that the storm was on Dutchy's account, or that he or any other inconsequential animal was worthy of such a majestic demonstration from on high; the lesson of it was the only thing that troubled me; for it convinced me that if Dutchy, with all his perfections, was not a delight, it would be vain for me to turn over a new leaf, for I must infallibly fall hopelessly short of that boy, no matter how hard I might try.	course i never questioned for a moment that the storm was on dutchy's account war that he or any other inconsequential animal was worthy of such a majestic demonstration from on high the lesson of it was the only thing that troubled me for it convinced me that if dutchy with all his perfections was not a delight it would be vain for me to turn over a new leaf for i must infallibly fall hopelessly short of that boy no matter how hard i might try	course i never questioned for a moment that the storm was on dutchy's account war that he or any other inconsequential animal was worthy of such a majestic demonstration from on high the lesson of it was the only thing that troubled me for it convinced me that if dutchy with all his perfections was not a delight it would be vain for me to turn over a new leaf for i must infallibly fall hopelessly short of that boy no matter how hard i might try
chp54_00090	1689	2/2	95.45	05846	Nevertheless I did turn it over -- a highly educated fear compelled me to do that -- but succeeding days of cheerfulness and sunshine came bothering around, and within a month I had so drifted backward that again I was as lost and comfortable as ever.	nevertheless i did did turn it over a highly educated fear compelled me to do that but succeeding days of cheerfulness and sunshine came bothering around and within a month i had so drifted backward what again i was as lost and comfortable as ever	nevertheless i did did turn it over a highly educated fear compelled me to do that but succeeding days of cheerfulness and sunshine came bothering around and within a month i had so drifted backward what again i was as lost and comfortable as ever
chp54_00091	1690	1/1	96.55	05847	Breakfast time approached while I mused these musings and called these ancient happenings back to mind; so I got me back into the present and went down the hill.	breakfast time approached while i mused these musings and called these the ancient happenings back to mind so i got me back into the present and went down the hill	breakfast time approached while i mused these musings and called these the ancient happenings back to mind so i got me back into the present and went down the hill
chp54_00092	1691	1/3	100.00	05848	On my way through town to the hotel, I saw the house which was my home when I was a boy.	on my way through town to the hotel i saw the house which was my home when i was a boy	On my way through town to the hotel I saw the house which was my home when I was a boy
chp54_00093	1691	2/3	96.97	05849	At present rates, the people who now occupy it are of no more value than I am; but in my time they would have been worth not less than five hundred dollars apiece.	at present rates the people who now upon it are of no more value than i am but in my time they would have been worth not less than five hundred dollars apiece	at present rates the people who now upon it are of no more value than i am but in my time they would have been worth not less than five hundred dollars apiece
chp54_00094	1691	3/3	100.00	05850	They are colored folk.	they are colored folk	They are colored folk
chp54_00095	1692	1/4	96.23	05851	After breakfast, I went out alone again, intending to hunt up some of the Sunday-schools and see how this generation of pupils might compare with their progenitors who had sat with me in those places and had probably taken me as a model -- though I do not remember as to that now.	after breakfast i went out alone again intending to hunt up some of these sunday schools and see how this generation of pupils might compare with their progenitors who had sat with me in those places and had probably taken me as a model well i do not remember as to that now	after breakfast i went out alone again intending to hunt up some of these sunday schools and see how this generation of pupils might compare with their progenitors who had sat with me in those places and had probably taken me as a model well i do not remember as to that now
chp54_00096	1692	2/4	96.49	05852	By the public square there had been in my day a shabby little brick church called the 'Old Ship of Zion,' which I had attended as a Sunday-school scholar; and I found the locality easily enough, but not the old church; it was gone, and a trig and rather hilarious new edifice was in its place.	by the public square there had been in my day a shabby little brick church called the old ship of zion which i had attended as a sunday school scholar then i've found the locality easily enough but not the old church it was gone and a trig and rather hilarious new edifice was in its place	by the public square there had been in my day a shabby little brick church called the old ship of zion which i had attended as a sunday school scholar then i've found the locality easily enough but not the old church it was gone and a trig and rather hilarious new edifice was in its place
chp54_00097	1692	3/4	100.00	05853	The pupils were better dressed and better looking than were those of my time; consequently they did not resemble their ancestors; and consequently there was nothing familiar to me in their faces.	the pupils were better dressed and better looking than were those of my time consequently they did not resemble their ancestors and consequently there was nothing familiar to me in their faces	The pupils were better dressed and better looking than were those of my time consequently they did not resemble their ancestors and consequently there was nothing familiar to me in their faces
chp54_00098	1692	4/4	98.77	05854	Still, I contemplated them with a deep interest and a yearning wistfulness, and if I had been a girl I would have cried; for they were the offspring, and represented, and occupied the places, of boys and girls some of whom I had loved to love, and some of whom I had loved to hate, but all of whom were dear to me for the one reason or the other, so many years gone by -- and, Lord, where be they now!	still i contemplated them with a deep interest and a yearning wistfulness and if i had been a girl i would have cried for they were the offspring and represented and occupied the places of boys and girls some of whom i had loved to love and some of whom i had loved to hate but all of whom were dear to me for the one reason or the other so many years gone by and lord were be they now	still i contemplated them with a deep interest and a yearning wistfulness and if i had been a girl i would have cried for they were the offspring and represented and occupied the places of boys and girls some of whom i had loved to love and some of whom i had loved to hate but all of whom were dear to me for the one reason or the other so many years gone by and lord were be they now
chp54_00099	1693	1/1	97.67	05855	I was mightily stirred, and would have been grateful to be allowed to remain unmolested and look my fill; but a bald-summited superintendent who had been a tow-headed Sunday-school mate of mine on that spot in the early ages, recognized me, and I talked a flutter of wild nonsense to those children to hide the thoughts which were in me, and which could not have been spoken without a betrayal of feeling that would have been recognized as out of character with me.	i was mightily stirred and would have been grateful to be allowed to remain unmolested and look my fill but a bald summited superintendent who had been day tow headed sunday school mate of mine on that spot in the early ages recognized me and i talked a flutter of wild nonsense to those children to hide the thoughts which were in me and which could not have been spoken without a betrayal of feeling but would have been recognized as out of character with me	i was mightily stirred and would have been grateful to be allowed to remain unmolested and look my fill but a bald summited superintendent who had been day tow headed sunday school mate of mine on that spot in the early ages recognized me and i talked a flutter of wild nonsense to those children to hide the thoughts which were in me and which could not have been spoken without a betrayal of feeling but would have been recognized as out of character with me
chp54_00100	1694	1/3	100.00	05856	Making speeches without preparation is no gift of mine; and I was resolved to shirk any new opportunity, but in the next and larger Sunday-school I found myself in the rear of the assemblage; so I was very willing to go on the platform a moment for the sake of getting a good look at the scholars.	making speeches without preparation is no gift of mine and i was resolved to shirk any new opportunity but in the next and larger sunday school i found myself in the rear of the assemblage so i was very willing to go on the platform a moment for the sake of getting a good look at the scholars	Making speeches without preparation is no gift of mine and I was resolved to shirk any new opportunity but in the next and larger Sunday school I found myself in the rear of the assemblage so I was very willing to go on the platform a moment for the sake of getting a good look at the scholars
chp54_00101	1694	2/3	97.47	05857	On the spur of the moment I could not recall any of the old idiotic talks which visitors used to insult me with when I was a pupil there; and I was sorry for this, since it would have given me time and excuse to dawdle there and take a long and satisfying look at what I feel at liberty to say was an array of fresh young comeliness not matchable in another Sunday-school of the same size.	on the spur the moment i could not recall any of the old idiotic talks which visitors used to insult me with when i was a pupil there then i was sorry for this since it would have given me time and excuse to dawdle there and take a long and satisfying look at what i feel at liberty to say was an array of fresh young comeliness not matchable in another sunday school of the same size	on the spur the moment i could not recall any of the old idiotic talks which visitors used to insult me with when i was a pupil there then i was sorry for this since it would have given me time and excuse to dawdle there and take a long and satisfying look at what i feel at liberty to say was an array of fresh young comeliness not matchable in another sunday school of the same size
chp54_00102	1694	3/3	100.00	05858	As I talked merely to get a chance to inspect; and as I strung out the random rubbish solely to prolong the inspection, I judged it but decent to confess these low motives, and I did so.	as i talked merely to get a chance to inspect and as i strung out the random rubbish solely to prolong the inspection i judged it but decent to confess these low motives and i did so	As I talked merely to get a chance to inspect and as I strung out the random rubbish solely to prolong the inspection I judged it but decent to confess these low motives and I did so
chp54_00103	1695	1/6	87.50	05859	If the Model Boy was in either of these Sunday-schools, I did not see him.	if the model boy was another of these sunday schools i did not see him	if the model boy was another of these sunday schools i did not see him
chp54_00104	1695	2/6	95.71	05860	The Model Boy of my time -- we never had but the one -- was perfect: perfect in manners, perfect in dress, perfect in conduct, perfect in filial piety, perfect in exterior godliness; but at bottom he was a prig; and as for the contents of his skull, they could have changed place with the contents of a pie and nobody would have been the worse off for it but the pie.	the model boy of my time we never had but the one was perfect perfect in manners perfect in dress perfect in conduct perfect in filial piety a perfect in exterior godliness but at bottom he was afraid and as for the contents of his skull they could have changed place with the contents of a pie and nobody would have been the worse off for it but the pie	the model boy of my time we never had but the one was perfect perfect in manners perfect in dress perfect in conduct perfect in filial piety a perfect in exterior godliness but at bottom he was afraid and as for the contents of his skull they could have changed place with the contents of a pie and nobody would have been the worse off for it but the pie
chp54_00105	1695	3/6	100.00	05861	This fellow's reproachlessness was a standing reproach to every lad in the village.	this fellow's reproachlessness was a standing reproach to every lad in the village	This fellow's reproachlessness was a standing reproach to every lad in the village
chp54_00106	1695	4/6	100.00	05862	He was the admiration of all the mothers, and the detestation of all their sons.	he was the admiration of all the mothers and the detestation of all their sons	He was the admiration of all the mothers and the detestation of all their sons
chp54_00107	1695	5/6	100.00	05863	I was told what became of him, but as it was a disappointment to me, I will not enter into details.	i was told what became of him but as it was a disappointment to me i will not enter into details	I was told what became of him but as it was a disappointment to me I will not enter into details
chp54_00108	1695	6/6	-25.00	05864	He succeeded in life.	he succeeded in life and of chapter fifty four	he succeeded in life and of chapter fifty four
chp55_00001	1696	1/1	-275.00	05865	Chapter 55 A Vendetta and Other Things	this is a librivox recording all librivox recordings are in the public domain for more information or to volunteer visit librivox dot org life on the mississippi by mark twain chapter fifty five a vendetta and other things	this is a librivox recording all librivox recordings are in the public domain for more information or to volunteer visit librivox dot org life on the mississippi by mark twain chapter fifty five a vendetta and other things
chp55_00002	1697	1/1	96.88	05866	DURING my three days' stay in the town, I woke up every morning with the impression that I was a boy -- for in my dreams the faces were all young again, and looked as they had looked in the old times -- but I went to bed a hundred years old, every night -- for meantime I had been seeing those faces as they are now.	during my three days stay in the town i woke up every morning with the impression that i was a law i for in my dreams the faces were all young again and looked as they had looked in the old times but i went to bed a hundred years old every night for meantime i had been seeing those faces as they are now	during my three days stay in the town i woke up every morning with the impression that i was a law i for in my dreams the faces were all young again and looked as they had looked in the old times but i went to bed a hundred years old every night for meantime i had been seeing those faces as they are now
chp55_00003	1698	1/5	100.00	05867	Of course I suffered some surprises, along at first, before I had become adjusted to the changed state of things.	of course i suffered some surprises along at first before i had become adjusted to the changed state of things	Of course I suffered some surprises along at first before I had become adjusted to the changed state of things
chp55_00004	1698	2/5	100.00	05868	I met young ladies who did not seem to have changed at all; but they turned out to be the daughters of the young ladies I had in mind -- sometimes their grand-daughters.	i met young ladies who did not seem to have changed at all but they turned out to be the daughters of the young ladies i had in mind sometimes their grand daughters	I met young ladies who did not seem to have changed at all but they turned out to be the daughters of the young ladies I had in mind sometimes their grand daughters
chp55_00005	1698	3/5	100.00	05869	When you are told that a stranger of fifty is a grandmother, there is nothing surprising about it; but if, on the contrary, she is a person whom you knew as a little girl, it seems impossible.	when you are told that a stranger of fifty is a grandmother there is nothing surprising about it but if on the contrary she is a person whom you knew as a little girl it seems impossible	When you are told that a stranger of fifty is a grandmother there is nothing surprising about it but if on the contrary she is a person whom you knew as a little girl it seems impossible
chp55_00006	1698	4/5	100.00	05870	You say to yourself, 'How can a little girl be a grandmother.'	you say to yourself how can a little girl be a grandmother	You say to yourself How can a little girl be a grandmother
chp55_00007	1698	5/5	100.00	05871	It takes some little time to accept and realize the fact that while you have been growing old, your friends have not been standing still, in that matter.	it takes some little time to accept and realize the fact that while you have been growing old your friends have not been standing still in that matter	It takes some little time to accept and realize the fact that while you have been growing old your friends have not been standing still in that matter
chp55_00008	1699	1/3	100.00	05872	I noticed that the greatest changes observable were with the women, not the men.	i noticed that the greatest changes observable were with the women not the men	I noticed that the greatest changes observable were with the women not the men
chp55_00009	1699	2/3	100.00	05873	I saw men whom thirty years had changed but slightly; but their wives had grown old.	i saw men whom thirty years had changed but slightly but their wives had grown old	I saw men whom thirty years had changed but slightly but their wives had grown old
chp55_00010	1699	3/3	100.00	05874	These were good women; it is very wearing to be good.	these were good women it is very wearing to be good	These were good women it is very wearing to be good
chp55_00011	1700	1/6	92.31	05875	There was a saddler whom I wished to see; but he was gone.	if there was a saddler whom i wished to see but he was gone	if there was a saddler whom i wished to see but he was gone
chp55_00012	1700	2/6	100.00	05876	Dead, these many years, they said.	dead these many years they said	Dead these many years they said
chp55_00013	1700	3/6	100.00	05877	Once or twice a day, the saddler used to go tearing down the street, putting on his coat as he went; and then everybody knew a steamboat was coming.	once or twice a day the saddler used to go tearing down the street putting on his coat as he went and then everybody knew a steamboat was coming	Once or twice a day the saddler used to go tearing down the street putting on his coat as he went and then everybody knew a steamboat was coming
chp55_00014	1700	4/6	98.73	05878	Everybody knew, also, that John Stavely was not expecting anybody by the boat -- or any freight, either; and Stavely must have known that everybody knew this, still it made no difference to him; he liked to seem to himself to be expecting a hundred thousand tons of saddles by this boat, and so he went on all his life, enjoying being faithfully on hand to receive and receipt for those saddles, in case by any miracle they should come.	everybody knew also that john stavely was not expecting anybody by the boat or any freight other and stavely must have known that everybody knew this still it made no difference to him he liked to seem to himself to be expecting a hundred thousand tons of saddles by this boat and so he went on all his life enjoying being faithfully on hand to receive and receipt for those saddles in case by any miracle they should come	everybody knew also that john stavely was not expecting anybody by the boat or any freight other and stavely must have known that everybody knew this still it made no difference to him he liked to seem to himself to be expecting a hundred thousand tons of saddles by this boat and so he went on all his life enjoying being faithfully on hand to receive and receipt for those saddles in case by any miracle they should come
chp55_00015	1700	5/6	100.00	05879	A malicious Quincy paper used always to refer to this town, in derision as 'Stavely's Landing.'	a malicious quincy paper used always to refer to this town in derision as stavely's landing	A malicious Quincy paper used always to refer to this town in derision as Stavely's Landing
chp55_00016	1700	6/6	100.00	05880	Stavely was one of my earliest admirations; I envied him his rush of imaginary business, and the display he was able to make of it, before strangers, as he went flying down the street struggling with his fluttering coat.	stavely was one of my earliest admirations i envied him his rush of imaginary business and the display he was able to make of it before strangers as he went flying down the street struggling with his fluttering coat	Stavely was one of my earliest admirations I envied him his rush of imaginary business and the display he was able to make of it before strangers as he went flying down the street struggling with his fluttering coat
chp55_00017	1701	1/7	100.00	05881	But there was a carpenter who was my chiefest hero.	but there was a carpenter who was my chiefest hero	But there was a carpenter who was my chiefest hero
chp55_00018	1701	2/7	100.00	05882	He was a mighty liar, but I did not know that; I believed everything he said.	he was a mighty liar but i did not know that i believed everything he said	He was a mighty liar but I did not know that I believed everything he said
chp55_00019	1701	3/7	100.00	05883	He was a romantic, sentimental, melodramatic fraud, and his bearing impressed me with awe.	he was a romantic sentimental melodramatic fraud and his bearing impressed me with awe	He was a romantic sentimental melodramatic fraud and his bearing impressed me with awe
chp55_00020	1701	4/7	100.00	05884	I vividly remember the first time he took me into his confidence.	i vividly remember the first time he took me into his confidence	I vividly remember the first time he took me into his confidence
chp55_00021	1701	5/7	86.54	05885	He was planing a board, and every now and then he would pause and heave a deep sigh; and occasionally mutter broken sentences -- confused and not intelligible -- but out of their midst an ejaculation sometimes escaped which made me shiver and did me good: one was, 'O God, it is his blood!'	he was planning the boiler deck and every now and then he would pause and heave a deep sigh and occasionally mutter broken sentences confused and not intelligible the top of their midst an ejaculation sometimes escaped which made me shiver and did me good one was o god it it is his blood	he was planning the boiler deck and every now and then he would pause and heave a deep sigh and occasionally mutter broken sentences confused and not intelligible the top of their midst an ejaculation sometimes escaped which made me shiver and did me good one was o god it it is his blood
chp55_00022	1701	6/7	100.00	05886	I sat on the tool-chest and humbly and shudderingly admired him; for I judged he was full of crime.	i sat on the tool chest and humbly and shudderingly admired him for i judged he was full of crime	I sat on the tool chest and humbly and shudderingly admired him for I judged he was full of crime
chp55_00023	1701	7/7	100.00	05887	At last he said in a low voice -- 	at last he said in a low voice	At last he said in a low voice
chp55_00024	1702	1/1	100.00	05888	'My little friend, can you keep a secret?'	my little friend can you keep a secret	My little friend can you keep a secret
chp55_00025	1703	1/1	100.00	05889	I eagerly said I could.	i eagerly said i could	I eagerly said I could
chp55_00026	1704	1/1	80.00	05890	'A dark and dreadful one?'	the dark and dreadful one	the dark and dreadful one
chp55_00027	1705	1/1	100.00	05891	I satisfied him on that point.	i satisfied him on that point	I satisfied him on that point
chp55_00028	1706	1/1	95.45	05892	'Then I will tell you some passages in my history; for oh, I MUST relieve my burdened soul, or I shall die!'	then i will tell you some passages in my history for aught i must relieve my burdened soul or i shall die	then i will tell you some passages in my history for aught i must relieve my burdened soul or i shall die
chp55_00029	1707	1/2	90.00	05893	He cautioned me once more to be 'as silent as the grave;' then he told me he was a 'red-handed murderer.'	he cautioned me once more to be as silent as the grave then he told me he was a red-handed murderer	he cautioned me once more to be as silent as the grave then he told me he was a red-handed murderer
chp55_00030	1707	2/2	100.00	05894	He put down his plane, held his hands out before him, contemplated them sadly, and said -- 	he put down his plane held his hands out before him contemplated them sadly and said	He put down his plane held his hands out before him contemplated them sadly and said
chp55_00031	1708	1/1	84.62	05895	'Look -- with these hands I have taken the lives of thirty human beings!'	the cat with these hands i have taken the lives of thirty human beings	the cat with these hands i have taken the lives of thirty human beings
chp55_00032	1709	1/3	100.00	05896	The effect which this had upon me was an inspiration to him, and he turned himself loose upon his subject with interest and energy.	the effect which this had upon me was an inspiration to him and he turned himself loose upon his subject with interest and energy	The effect which this had upon me was an inspiration to him and he turned himself loose upon his subject with interest and energy
chp55_00033	1709	2/3	100.00	05897	He left generalizing, and went into details, -- began with his first murder; described it, told what measures he had taken to avert suspicion; then passed to his second homicide, his third, his fourth, and so on.	he left generalizing and went into details began with his first murder described it told what measures he had taken to avert suspicion then passed to his second homicide his third his fourth and so on	He left generalizing and went into details began with his first murder described it told what measures he had taken to avert suspicion then passed to his second homicide his third his fourth and so on
chp55_00034	1709	3/3	96.15	05898	He had always done his murders with a bowie-knife, and he made all my hairs rise by suddenly snatching it out and showing it to me.	it had always done his murders with a bowie-knife and he made all my hairs rise by suddenly snatching it out and showing it to me	it had always done his murders with a bowie-knife and he made all my hairs rise by suddenly snatching it out and showing it to me
chp55_00035	1710	1/6	100.00	05899	At the end of this first seance I went home with six of his fearful secrets among my freightage, and found them a great help to my dreams, which had been sluggish for a while back.	at the end of this first seance i went home with six of his fearful secrets among my freightage and found them a great help to my dreams which had been sluggish for a while back	At the end of this first seance I went home with six of his fearful secrets among my freightage and found them a great help to my dreams which had been sluggish for a while back
chp55_00036	1710	2/6	96.15	05900	I sought him again and again, on my Saturday holidays; in fact I spent the summer with him -- all of it which was valuable to me.	i sought him again and again on my saturday holidays in fact i spent the summer with him all of which was valuable to me	i sought him again and again on my saturday holidays in fact i spent the summer with him all of which was valuable to me
chp55_00037	1710	3/6	100.00	05901	His fascinations never diminished, for he threw something fresh and stirring, in the way of horror, into each successive murder.	his fascinations never diminished for he threw something fresh and stirring in the way of horror into each successive murder	His fascinations never diminished for he threw something fresh and stirring in the way of horror into each successive murder
chp55_00038	1710	4/6	100.00	05902	He always gave names, dates, places -- everything.	he always gave names dates places everything	He always gave names dates places everything
chp55_00039	1710	5/6	96.67	05903	This by and by enabled me to note two things: that he had killed his victims in every quarter of the globe, and that these victims were always named Lynch.	this by and by enabled me to note two things but he had killed his victims in every quarter of the globe and that these victims were always named lynch	this by and by enabled me to note two things but he had killed his victims in every quarter of the globe and that these victims were always named lynch
chp55_00040	1710	6/6	94.12	05904	The destruction of the Lynches went serenely on, Saturday after Saturday, until the original thirty had multiplied to sixty -- and more to be heard from yet; then my curiosity got the better of my timidity, and I asked how it happened that these justly punished persons all bore the same name.	the destruction of the lynches went serenely on saturday after saturday until the original thirty had multiplied to sixty and more to be heard from yet then my curiosity got the better of my timidity at last how it happened that these justly punished persons all bore the same name	the destruction of the lynches went serenely on saturday after saturday until the original thirty had multiplied to sixty and more to be heard from yet then my curiosity got the better of my timidity at last how it happened that these justly punished persons all bore the same name
chp55_00041	1711	1/6	100.00	05905	My hero said he had never divulged that dark secret to any living being; but felt that he could trust me, and therefore he would lay bare before me the story of his sad and blighted life.	my hero said he had never divulged that dark secret to any living being but felt that he could trust me and therefore he would lay bare before me the story of his sad and blighted life	My hero said he had never divulged that dark secret to any living being but felt that he could trust me and therefore he would lay bare before me the story of his sad and blighted life
chp55_00042	1711	2/6	95.65	05906	He had loved one 'too fair for earth,' and she had reciprocated 'with all the sweet affection of her pure and noble nature.'	he had loved one too fair for us and she had reciprocated with all the sweet affection of her pure and noble nature	he had loved one too fair for us and she had reciprocated with all the sweet affection of her pure and noble nature
chp55_00043	1711	3/6	96.55	05907	But he had a rival, a 'base hireling' named Archibald Lynch, who said the girl should be his, or he would 'dye his hands in her heart's best blood.'	but he had a rival a base hireling named archibald lynch there said the girl should be his or he would dye his hands in her heart's best blood	but he had a rival a base hireling named archibald lynch there said the girl should be his or he would dye his hands in her heart's best blood
chp55_00044	1711	4/6	100.00	05908	The carpenter, 'innocent and happy in love's young dream,' gave no weight to the threat, but led his 'golden-haired darling to the altar,' and there, the two were made one; there also, just as the minister's hands were stretched in blessing over their heads, the fell deed was done -- with a knife -- and the bride fell a corpse at her husband's feet.	the carpenter innocent and happy in love's young dream gave no weight to the threat but led his golden haired darling to the altar and there the two were made one there also just as the minister's hands were stretched in blessing over their heads the fell deed was done with a knife and the bride fell a corpse at her husband's feet	The carpenter innocent and happy in love's young dream gave no weight to the threat but led his golden haired darling to the altar and there the two were made one there also just as the minister's hands were stretched in blessing over their heads the fell deed was done with a knife and the bride fell a corpse at her husband's feet
chp55_00045	1711	5/6	100.00	05909	And what did the husband do?	and what did the husband do	And what did the husband do
chp55_00046	1711	6/6	100.00	05910	He plucked forth that knife, and kneeling by the body of his lost one, swore to 'consecrate his life to the extermination of all the human scum that bear the hated name of Lynch.'	he plucked forth that knife and kneeling by the body of his lost one swore to consecrate his life to the extermination of all the human scum that bear the hated name of lynch	He plucked forth that knife and kneeling by the body of his lost one swore to consecrate his life to the extermination of all the human scum that bear the hated name of Lynch
chp55_00047	1712	1/4	0.00	05911	That was it.	requisites	requisites
chp55_00048	1712	2/4	100.00	05912	He had been hunting down the Lynches and slaughtering them, from that day to this -- twenty years.	he had been hunting down the lynches and slaughtering them from that day to this twenty years	He had been hunting down the Lynches and slaughtering them from that day to this twenty years
chp55_00049	1712	3/4	97.30	05913	He had always used that same consecrated knife; with it he had murdered his long array of Lynches, and with it he had left upon the forehead of each victim a peculiar mark -- a cross, deeply incised.	he had always used that same consecrated knife with it he had murdered his long array of lynches and with it he had left upon the forehead of each victim a peculiar mark the cross deeply incised	he had always used that same consecrated knife with it he had murdered his long array of lynches and with it he had left upon the forehead of each victim a peculiar mark the cross deeply incised
chp55_00050	1712	4/4	100.00	05914	Said he -- 	said he	Said he
chp55_00051	1713	1/7	84.38	05915	'The cross of the Mysterious Avenger is known in Europe, in America, in China, in Siam, in the Tropics, in the Polar Seas, in the deserts of Asia, in all the earth.	the cross of the mysterious avenger is known in europe in america in china in sight at night in the tropics in the polar seas in the deserts of asia in all ylarks	the cross of the mysterious avenger is known in europe in america in china in sight at night in the tropics in the polar seas in the deserts of asia in all ylarks
chp55_00052	1713	2/7	100.00	05916	Wherever in the uttermost parts of the globe, a Lynch has penetrated, there has the Mysterious Cross been seen, and those who have seen it have shuddered and said, "It is his mark, he has been here."	wherever in the uttermost parts of the globe a lynch has penetrated there has the mysterious cross been seen and those who have seen it have shuddered and said it is his mark he has been here	Wherever in the uttermost parts of the globe a Lynch has penetrated there has the Mysterious Cross been seen and those who have seen it have shuddered and said It is his mark he has been here
chp55_00053	1713	3/7	83.33	05917	You have heard of the Mysterious Avenger -- look upon him, for before you stands no less a person!	the heart of the mysterious avenger look upon him for before you stands no less a person	the heart of the mysterious avenger look upon him for before you stands no less a person
chp55_00054	1713	4/7	100.00	05918	But beware -- breathe not a word to any soul.	but beware breathe not a word to any soul	But beware breathe not a word to any soul
chp55_00055	1713	5/7	100.00	05919	Be silent, and wait.	be silent and wait	Be silent and wait
chp55_00056	1713	6/7	100.00	05920	Some morning this town will flock aghast to view a gory corpse; on its brow will be seen the awful sign, and men will tremble and whisper, "He has been here -- it is the Mysterious Avenger's mark!"	some morning this town will flock aghast to view a gory corpse on its brow will be seen the awful sign and men will tremble and whisper he has been here it is the mysterious avenger's mark	Some morning this town will flock aghast to view a gory corpse on its brow will be seen the awful sign and men will tremble and whisper He has been here it is the Mysterious Avenger's mark
chp55_00057	1713	7/7	100.00	05921	You will come here, but I shall have vanished; you will see me no more.'	you will come here but i shall have vanished you will see me no more	You will come here but I shall have vanished you will see me no more
chp55_00058	1714	1/1	95.45	05922	This ass had been reading the 'Jibbenainosay,' no doubt, and had had his poor romantic head turned by it; but as I had not yet seen the book then, I took his inventions for truth, and did not suspect that he was a plagiarist.	this ass had been reading the jibbenainosay no doubt when i had his poor romantic head turned by it but as i had not yet seen the book then i took his inventions for truth and did not suspect that he was a plagiarist	this ass had been reading the jibbenainosay no doubt when i had his poor romantic head turned by it but as i had not yet seen the book then i took his inventions for truth and did not suspect that he was a plagiarist
chp55_00059	1715	1/8	100.00	05923	However, we had a Lynch living in the town; and the more I reflected upon his impending doom, the more I could not sleep.	however we had a lynch living in the town and the more i reflected upon his impending doom the more i could not sleep	However we had a Lynch living in the town and the more I reflected upon his impending doom the more I could not sleep
